org_id,markt,naam,naam_aliassen,moeder_org_id,categorie,domein,beoordeelt_zelf,bewijs_citaat,bewijs_url,particulier,bron_particulier,omvang_medewerkers,lerenden_per_jaar,lerenden_diploma,lerenden_diploma_bron,aantal_opleidingen,cursusprijs,omzet_indicatie,geschatte_jaarwaarde,omvang_niveau,omvang_citaat,omvang_url,icp_status,blokkade_reden,close_lead_id,close_gecheckt_op,contact_zoekpoging,notities,laatst_bijgewerkt,bijgewerkt_door
org_maxwell-holding,nl,Maxwell Holding,Maxwell|Maxwell Groep,,Familieholding retail en onderwijs,,Onbekend,,,Ja,pers,,,,,,,,,afgeleid,"de retailgroep Maxwell en onderwijsaanbieder NHA in Panningen, een winstgevend bedrijf met een omzet van 52 miljoen euro (2013)",https://www.wijbrabant.nl/nieuws-overzicht/familieruzie-na-uitkoop-e-16-miljoen-en-start-concurrent-panningenvenlo-maxwell-nha-en-laudius/,kandidaat,,,2026-09-02,,"Familieholding Frencken in Panningen. Onderwijstak is NHA; de rest is retail (Maxwell). Omzet 52 miljoen is de HELE holding inclusief retail, niet alleen NHA. Een van de broers is voor 16 miljoen uitgekocht en begon Laudius in Venlo als CONCURRENT, dus Laudius valt hier NIET onder.",2026-09-02,lead-sourcing-nl
org_antwerp-management-school,nl,Antwerp Management School,AMS|Antwerp Management School vzw,,business school,antwerpmanagementschool.be,Ja,De examencommissie beslist of de deelnemer al dan niet geslaagd is voor het geheel van die opleiding en bepaalt ze de graad van verdienste waarmee het diploma wordt toegekend. Examens en opdrachten worden beoordeeld door de lesgevers; de examencommissie bestaat uit de associate dean education en de academische directeurs per opleiding.,https://www.antwerpmanagementschool.be/algemene-voorwaarden/onderwijs-en-examenreglement/,Ja,"private business school (vzw), gelieerd aan Universiteit Antwerpen, geen bekostigde instelling",,,,,,,,,onbekend,,,gekwalificeerd,,,2026-09-02,,"VLAANDEREN. Triple Crown geaccrediteerd. Executive masters (2 jaar) en fulltime masters met masterproef. Onderwijs grotendeels Engelstalig, dus het argument geen vertaling nodig gaat hier juist niet op.",2026-09-02,lead-sourcing-nl
org_vlerick-business-school,nl,Vlerick Business School,Vlerick Leuven Gent Management School|Vlerick,,business school,vlerick.com,Onbekend,,,Ja,"private business school, autonome vzw naast UGent en KU Leuven",,5600,600,,,,,33500,geschat,"600 degree participants each year; eighty executive education programmes with space for five thousand executives per year (educations.com/topmba profielpagina, niet Vlerick zelf)",https://www.educations.com/institutions/vlerick,kandidaat,,,2026-09-02,,"VLAANDEREN. Poort 0 niet hard te maken: Vlerick publiceert geen openbaar examenreglement, alleen een aanmeldpagina. Aantallen komen van een profielsite, niet van Vlerick zelf, dus geschat. Programma's zijn Engelstalig.",2026-09-02,lead-sourcing-nl
org_centrum-voor-avondonderwijs,nl,Centrum voor Avondonderwijs,Centrum Voor Avondonderwijs|CVA,,particulier opleidingsinstituut,centrumvooravondonderwijs.be,Ja,"De vakdocenten delen zo spoedig mogelijk na het examen de resultaten mee; eventuele deelcijfers worden door de vakdocent of, door overeenkomst tussen verschillende vakdocenten omgezet in een eindcijfer. Het is ook mogelijk dat je docent je vraagt om een eindwerk of portfolio in te dienen.",https://www.centrumvooravondonderwijs.be/examenreglement,Ja,"volledig particulier, niet gesubsidieerd; CRKBO-geregistreerd",,,,,350,,,,afgeleid,"meer dan 350 praktijkgerichte en beroepsgerichte cursussen, gegeven door vakspecialisten; lessen in alle grote steden van Vlaanderen",https://www.centrumvooravondonderwijs.be/,gekwalificeerd,,,2026-09-02,,"VLAANDEREN. Sterkste particuliere kandidaat tot nu toe: eigen docenten beoordelen, eindwerk en portfolio staan in het examenreglement, geen subsidie dus normaal koopproces. Onderdeel van dezelfde groep als Centrum voor Afstandsonderwijs en Centrum voor Beroepskwalificatie.",2026-09-02,lead-sourcing-nl
org_centrum-voor-afstandsonderwijs,nl,Centrum voor Afstandsonderwijs,Ondernemersschool|Centrum Voor Afstandsonderwijs|CVA afstandsonderwijs,,particulier opleidingsinstituut,centrumvoorafstandsonderwijs.be,Ja,"De vakdocenten delen zo spoedig mogelijk na het examen de resultaten mee; eventuele deelcijfers worden door de vakdocent of, door overeenkomst tussen verschillende vakdocenten omgezet in een eindcijfer.",https://www.centrumvoorafstandsonderwijs.be/examenreglement,Ja,"particulier, CRKBO-geregistreerd (Centraal Register Kort Beroepsonderwijs)",,,,,,,,,geschat,een van de grootste opleidingsverstrekkers voor volwassenen in de Benelux (eigen erkenningenpagina),https://www.centrumvoorafstandsonderwijs.be/erkenningen-certificering-registraties,gekwalificeerd,,,2026-09-02,,"VLAANDEREN. Afstandsonderwijs, dus per definitie schriftelijk ingeleverd werk. Zusterorganisatie van Centrum voor Avondonderwijs, onder de merknaam Ondernemersschool. Let op: voor gereglementeerde beroepen examineert de Centrale Examencommissie Economie en Middenstand in Brussel, dat deel valt buiten poort 0.",2026-09-02,lead-sourcing-nl
org_escala,nl,Escala,Escala opleidingen|Skilliant Escala,org_syntra-west,sectoropleider overheid en social profit,escala.be,Onbekend,,,Ja,"merk van Groep Syntra West (vzw), commerciele tak",,,,,2000,,,,hard,"Escala maakt deel uit van de Groep Syntra West en is ISO-gecertificeerd. Jaarlijks organiseert Escala meer dan 2.000 opleidingen, zowel in open aanbod als in house, en dit in gans Belgie.",https://escala.be/uw-opleidingsspecialist,kandidaat,,,2026-09-02,,"VLAANDEREN. CORRECTIE OP DE HYPOTHESE: Escala is geen zelfstandige ingang maar een merk van Groep Syntra West, samen met SBM en Syntra West onder de koepel Skilliant. Aanbod is overwegend kort (studiedagen, bijscholing) zonder beoordeeld schrijfwerk, dus poort 0 waarschijnlijk Nee. Benader via Syntra West, niet los.",2026-09-02,lead-sourcing-nl
org_sbm-opleidingen,nl,SBM Opleidingen,SBM|Skilliant SBM|SBM bedrijfsopleidingen,org_syntra-west,sectoropleider bedrijven,sbm.be,Onbekend,,,Ja,merk van Groep Syntra West (vzw),,,,,,,,,geschat,SBM behoort tot de Groep Syntra West en heeft meer dan 60 jaar ervaring in bedrijfsopleidingen,https://sbm.be/,kandidaat,,,2026-09-02,,"VLAANDEREN. Zelfde correctie als Escala: merk van Groep Syntra West onder koepel Skilliant, geen eigen ingang. Bedrijfsopleidingen, overwegend kort. Benader via Syntra West.",2026-09-02,lead-sourcing-nl
org_cevora,nl,Cevora,Cefora|Cevora vzw|Cevora Cefora,,sectorfonds opleider,cevora.be,Onbekend,,,Nee,"sectorfonds van het Aanvullend Paritair Comite voor de Bedienden (PC 200), gefinancierd uit werkgeversbijdragen, opleidingen gratis voor de doelgroep",,,,,,,,,afgeleid,"opleidingsaanbod per categorie, waaronder Compliance en audit (125 opleidingen) en Kredieten (63 opleidingen)",https://www.cevora.be/opleidingen,kandidaat,,,2026-09-02,,"VLAANDEREN. Groot volume maar bijna uitsluitend korte trainingen zonder beoordeeld schrijfwerk, en gratis voor de deelnemer omdat het uit sectorbijdragen komt. Koopproces loopt via een paritair beheerd bestuur, niet via een directeur. Laag in de rangorde zetten.",2026-09-02,lead-sourcing-nl
org_febelfin-academy,nl,Febelfin Academy,Febelfin Academy vzw,,sectoropleider financiele sector,febelfin-academy.be,Onbekend,,,Ja,vzw van de federatie van de Belgische financiele sector (Febelfin),,,,,,,,,onbekend,,,kandidaat,,,2026-09-02,,"VLAANDEREN (en tweetalig, ook Franstalige tak). Opleidingen voor de financiele sector, veel gereglementeerde certificering met externe toetsing (FSMA-kader). Poort 0 nog te toetsen, verwachting is Nee wegens externe certificering.",2026-09-02,lead-sourcing-nl
org_opleidingsgroep-gilde-bt,nl,Opleidingsgroep Gilde-BT,Gilde-BT|Gilde BT|Opleidingsgroep Gilde BT,,"Opleidingsgroep bedrijfsleven, zorg en veiligheid",opleidingsgroepgilde-bt.nl,Onbekend,,,Ja,NRTO / eigen site,,,,,,,,,geschat,meer dan 100.000 medewerkers in het bedrijfsleven succesvol opgeleid,https://www.opleidingsgroepgilde-bt.nl/over-ons/,kandidaat,,,2026-09-02,,"Moeder van vijf opleidingsinstituten: GBT Opleidingen BV, OVD Opleidingen BV (stond al gekwalificeerd op de lijst als zelfstandig), Response Instituut, Hypnose Zorg Nederland en Mentaal Vitaal Sterk. Plus leerplatform UQ Learn en 12 partnerorganisaties. LET OP: de 100.000 is cumulatief over de jaren, niet per jaar, dus geen basis voor lerenden_per_jaar. Groep volgt de NRTO-kwaliteitsnorm; wie beoordeelt staat niet op de groepssite.",2026-09-02,lead-sourcing-nl
org_gbt-opleidingen,nl,GBT Opleidingen,,org_opleidingsgroep-gilde-bt,Veiligheid en bedrijfsopleidingen,,Onbekend,,,Ja,eigen site moeder,,,,,,,,,onbekend,"vijf opleidingsinstituten: GBT Opleidingen BV, OVD Opleidingen BV, Response Instituut, Hypnose Zorg Nederland en Mentaal Vitaal Sterk",https://www.opleidingsgroepgilde-bt.nl/over-ons/,kandidaat,,,2026-09-02,,Merk binnen Opleidingsgroep Gilde-BT. Alleen bestaan en moeder bevestigd via de groepssite; poort 0 en omvang nog niet onderzocht. Domein is nog niet geverifieerd.,2026-09-02,lead-sourcing-nl
org_response-instituut,nl,Response Instituut,,org_opleidingsgroep-gilde-bt,Zorg en welzijn,,Onbekend,,,Ja,eigen site moeder,,,,,,,,,onbekend,"vijf opleidingsinstituten: GBT Opleidingen BV, OVD Opleidingen BV, Response Instituut, Hypnose Zorg Nederland en Mentaal Vitaal Sterk",https://www.opleidingsgroepgilde-bt.nl/over-ons/,kandidaat,,,2026-09-02,,Merk binnen Opleidingsgroep Gilde-BT. Alleen bestaan en moeder bevestigd via de groepssite; poort 0 en omvang nog niet onderzocht. Domein is nog niet geverifieerd.,2026-09-02,lead-sourcing-nl
org_hypnose-zorg-nederland,nl,Hypnose Zorg Nederland,,org_opleidingsgroep-gilde-bt,Complementaire zorg,,Onbekend,,,Ja,eigen site moeder,,,,,,,,,onbekend,"vijf opleidingsinstituten: GBT Opleidingen BV, OVD Opleidingen BV, Response Instituut, Hypnose Zorg Nederland en Mentaal Vitaal Sterk",https://www.opleidingsgroepgilde-bt.nl/over-ons/,kandidaat,,,2026-09-02,,Merk binnen Opleidingsgroep Gilde-BT. Alleen bestaan en moeder bevestigd via de groepssite; poort 0 en omvang nog niet onderzocht. Domein is nog niet geverifieerd.,2026-09-02,lead-sourcing-nl
org_mentaal-vitaal-sterk,nl,Mentaal Vitaal Sterk,,org_opleidingsgroep-gilde-bt,Mentale gezondheid en vitaliteit,,Onbekend,,,Ja,eigen site moeder,,,,,,,,,onbekend,"vijf opleidingsinstituten: GBT Opleidingen BV, OVD Opleidingen BV, Response Instituut, Hypnose Zorg Nederland en Mentaal Vitaal Sterk",https://www.opleidingsgroepgilde-bt.nl/over-ons/,kandidaat,,,2026-09-02,,Merk binnen Opleidingsgroep Gilde-BT. Alleen bestaan en moeder bevestigd via de groepssite; poort 0 en omvang nog niet onderzocht. Domein is nog niet geverifieerd.,2026-09-02,lead-sourcing-nl
org_examenadviesburo,nl,Examenadviesburo,Examen Adviesburo|EAB,org_certify360-edtech-group,Examenbureau,examenadviesburo.nl,Nee,werkt onafhankelijk van opleiders en leidt kandidaten niet zelf op voor de examens,https://www.examenadviesburo.nl/over-ons/,Ja,eigen site,,,,,,,,,afgeleid,kan examens afnemen op circa 25 locaties door heel Nederland,https://www.examenadviesburo.nl/dienst/examenafname/,afgevallen,,,2026-09-02,,"Achtste Certify360-label. Valt af op poort 0: dit IS de externe examinator, het neemt examens af voor derden en leidt zelf niet op. Toezicht via Stichting Examenkamer. Certify360-labels compleet: Lindenhaeghe, NCI, WWZ Academie, LearnCare, CS Opleidingen, FOI, Examenadviesburo (en de groep zelf).",2026-09-02,lead-sourcing-nl
org_inspiring-generations-holding,nl,Inspiring Generations Holding,Inspiring Generations|Inspiring Generations B.V.,,Holding (portfolio niet bevestigd),,Onbekend,,,Ja,KvK,,,,,,,,,onbekend,,,kandidaat,,,2026-09-02,,"Twee entiteiten: Inspiring Generations Holding B.V. (KvK 77134699, opgericht 24-01-2020) en Inspiring Generations B.V. (KvK 77198697, opgericht 30-01-2020). Enige BEVESTIGDE onderwijsdeelneming blijft Variva Edu Academy (al gekwalificeerd). NIEUW SIGNAAL 02-09-2026: in bedrijvenregisters staat de holding naast CompaNanny Nederland B.V. en Family Services B.V., dus het portfolio wijst richting KINDEROPVANG en niet richting opleiders. Dat is een register-signaal op adresniveau, NIET bevestigd als concernrelatie. Om het af te maken is een KvK-uittreksel met concernrelaties nodig; zonder dat blijft dit een dood spoor voor de targetlijst.",2026-09-02,lead-sourcing-nl
org_howest,nl,Howest,Hogeschool West-Vlaanderen|HOWEST,,hogeschool (graduaat + bachelor),howest.be,Ja,Artikel 86. Aanstelling van de examencommissie. Artikel 87. Samenstelling van de examencommissie. Artikel 75. Onverenigbaarheid tussen student en examinator. Artikel 71. Vormen van evalueren.,https://www.howest.be/fs/documents/2026-27%20OER%20Bachelor.pdf,Nee,"publiek bekostigde hogeschool, Vlaamse Gemeenschap (Codex Hoger Onderwijs)",,12000,12000,https://www.vrt.be/vrtnws/nl/2025/09/17/hogescholen-vives-en-howest-openen-academiejaar-brugge-kortrijk/,,,,51500,hard,Wij begonnen in 1995 met 2.800 studenten en verwelkomen er dit jaar 12.000. Graduaatsopleidingen plus 40 procent.,https://www.vrt.be/vrtnws/nl/2025/09/17/hogescholen-vives-en-howest-openen-academiejaar-brugge-kortrijk/,gekwalificeerd,,,2026-09-02,,"VLAANDEREN. Publiek bekostigde hogeschool. SINDS 2019 EIGENAAR VAN DE GRADUAATSOPLEIDINGEN (overgeheveld van de CVO's). Graduaten sectorbreed 32.859 inschrijvingen in okt-2025, plus 26,9 procent op een jaar, met minstens een derde werkplekleren. Dit is het Vlaamse equivalent van de NL-hogescholen die al klant zijn (Rotterdam, Den Haag, Tilburg). Enige hogeschool met een hard citaat uit het eigen OER. Graduaten plus 40 procent, snelst groeiende instroom.",2026-09-02,lead-sourcing-nl
org_thomas-more,nl,Thomas More,Thomas More Hogeschool|Thomas More Mechelen-Antwerpen,,hogeschool (graduaat + bachelor),thomasmore.be,Ja,"Codex Hoger Onderwijs art. I.3, 24: examen is elke evaluatie van de mate waarin een student op grond van zijn studie de competenties, verbonden aan een opleidingsonderdeel, heeft verworven. Deel 2, Titel 4, Hoofdstuk 3 verplicht elk instellingsbestuur een eigen onderwijs- en examenreglement vast te stellen en eigen examinatoren en examencommissies aan te stellen.",https://codex.vlaanderen.be/portals/codex/documenten/1023887.html,Nee,"publiek bekostigde hogeschool, Vlaamse Gemeenschap (Codex Hoger Onderwijs)",,20000,20000,https://news.thomasmore.be/thomas-more-hogeschool-in-de-lift-5-meer-studenten-in-de-bachelors-13-meer-in-de-graduaten,,,,51500,hard,"Thomas More blijft de grootste hogeschool van Vlaanderen met meer dan 20.000 studenten, 5 procent meer in de bachelors en 13 procent meer in de graduaten.",https://news.thomasmore.be/thomas-more-hogeschool-in-de-lift-5-meer-studenten-in-de-bachelors-13-meer-in-de-graduaten,gekwalificeerd,,,2026-09-02,,"VLAANDEREN. Publiek bekostigde hogeschool. SINDS 2019 EIGENAAR VAN DE GRADUAATSOPLEIDINGEN (overgeheveld van de CVO's). Graduaten sectorbreed 32.859 inschrijvingen in okt-2025, plus 26,9 procent op een jaar, met minstens een derde werkplekleren. Dit is het Vlaamse equivalent van de NL-hogescholen die al klant zijn (Rotterdam, Den Haag, Tilburg). Grootste hogeschool van Vlaanderen. Eigen OER gepubliceerd op thomasmore.be/nl/media/12898. LET OP: het bewijscitaat is het decreetkader (Codex Hoger Onderwijs), niet het eigen OER van deze hogeschool. De instelling publiceert wel een eigen onderwijs- en examenreglement; instellingscitaat nog op te halen voor outreach.",2026-09-02,lead-sourcing-nl
org_vives,nl,VIVES,Hogeschool VIVES|VIVES Noord|VIVES Zuid,,hogeschool (graduaat + bachelor),vives.be,Ja,"Codex Hoger Onderwijs art. I.3, 24: examen is elke evaluatie van de mate waarin een student op grond van zijn studie de competenties, verbonden aan een opleidingsonderdeel, heeft verworven. Deel 2, Titel 4, Hoofdstuk 3 verplicht elk instellingsbestuur een eigen onderwijs- en examenreglement vast te stellen en eigen examinatoren en examencommissies aan te stellen.",https://codex.vlaanderen.be/portals/codex/documenten/1023887.html,Nee,"publiek bekostigde hogeschool, Vlaamse Gemeenschap (Codex Hoger Onderwijs)",,18600,18600,https://www.vrt.be/vrtnws/nl/2025/09/17/hogescholen-vives-en-howest-openen-academiejaar-brugge-kortrijk/,,,,51500,afgeleid,VIVES verhoogde zijn marktaandeel naar 11 procent terwijl de meeste andere hogescholen stagneerden of daalden; 60 procent meer graduaatsstudenten en 40 procent meer inschrijvingen in afstandsonderwijs.,https://www.vrt.be/vrtnws/nl/2025/09/17/hogescholen-vives-en-howest-openen-academiejaar-brugge-kortrijk/,gekwalificeerd,,,2026-09-02,,"VLAANDEREN. Publiek bekostigde hogeschool. SINDS 2019 EIGENAAR VAN DE GRADUAATSOPLEIDINGEN (overgeheveld van de CVO's). Graduaten sectorbreed 32.859 inschrijvingen in okt-2025, plus 26,9 procent op een jaar, met minstens een derde werkplekleren. Dit is het Vlaamse equivalent van de NL-hogescholen die al klant zijn (Rotterdam, Den Haag, Tilburg). Aantal is afgeleid: 11 procent marktaandeel van 169.380 studenten. Sterkste graduaatgroei van Vlaanderen (plus 60 procent) en fors afstandsonderwijs, dus veel schriftelijk ingeleverd werk zonder contactmoment. LET OP: het bewijscitaat is het decreetkader (Codex Hoger Onderwijs), niet het eigen OER van deze hogeschool. De instelling publiceert wel een eigen onderwijs- en examenreglement; instellingscitaat nog op te halen voor outreach.",2026-09-02,lead-sourcing-nl
org_uc-leuven-limburg,nl,UC Leuven-Limburg,UCLL|UC Leuven Limburg,,hogeschool (graduaat + bachelor),ucll.be,Ja,"Codex Hoger Onderwijs art. I.3, 24: examen is elke evaluatie van de mate waarin een student op grond van zijn studie de competenties, verbonden aan een opleidingsonderdeel, heeft verworven. Deel 2, Titel 4, Hoofdstuk 3 verplicht elk instellingsbestuur een eigen onderwijs- en examenreglement vast te stellen en eigen examinatoren en examencommissies aan te stellen.",https://codex.vlaanderen.be/portals/codex/documenten/1023887.html,Nee,"publiek bekostigde hogeschool, Vlaamse Gemeenschap (Codex Hoger Onderwijs)",,17000,17000,https://nl.wikipedia.org/wiki/UC_Leuven-Limburg,,,,51500,hard,UCLL telt sinds het academiejaar 2024-2025 meer dan 17.000 studenten en 1.750 medewerkers.,https://nl.wikipedia.org/wiki/UC_Leuven-Limburg,gekwalificeerd,,,2026-09-02,,"VLAANDEREN. Publiek bekostigde hogeschool. SINDS 2019 EIGENAAR VAN DE GRADUAATSOPLEIDINGEN (overgeheveld van de CVO's). Graduaten sectorbreed 32.859 inschrijvingen in okt-2025, plus 26,9 procent op een jaar, met minstens een derde werkplekleren. Dit is het Vlaamse equivalent van de NL-hogescholen die al klant zijn (Rotterdam, Den Haag, Tilburg). Eigen OER gepubliceerd op ucll.be. Getal komt van Wikipedia, niet van UCLL zelf, dus voor outreach hercontroleren. LET OP: het bewijscitaat is het decreetkader (Codex Hoger Onderwijs), niet het eigen OER van deze hogeschool. De instelling publiceert wel een eigen onderwijs- en examenreglement; instellingscitaat nog op te halen voor outreach.",2026-09-02,lead-sourcing-nl
org_hogent,nl,HOGENT,Hogeschool Gent|HoGent,,hogeschool (graduaat + bachelor),hogent.be,Ja,"Codex Hoger Onderwijs art. I.3, 24: examen is elke evaluatie van de mate waarin een student op grond van zijn studie de competenties, verbonden aan een opleidingsonderdeel, heeft verworven. Deel 2, Titel 4, Hoofdstuk 3 verplicht elk instellingsbestuur een eigen onderwijs- en examenreglement vast te stellen en eigen examinatoren en examencommissies aan te stellen.",https://codex.vlaanderen.be/portals/codex/documenten/1023887.html,Nee,"publiek bekostigde hogeschool, Vlaamse Gemeenschap (Codex Hoger Onderwijs)",,17000,17000,https://www.hogent.be/,,,,51500,geschat,HOGENT telt ruim 17.000 studenten (2022).,https://www.hogent.be/,gekwalificeerd,,,2026-09-02,,"VLAANDEREN. Publiek bekostigde hogeschool. SINDS 2019 EIGENAAR VAN DE GRADUAATSOPLEIDINGEN (overgeheveld van de CVO's). Graduaten sectorbreed 32.859 inschrijvingen in okt-2025, plus 26,9 procent op een jaar, met minstens een derde werkplekleren. Dit is het Vlaamse equivalent van de NL-hogescholen die al klant zijn (Rotterdam, Den Haag, Tilburg). Getal is 2022, dus verouderd. Bouwt samen met Arteveldehogeschool en Odisee gedeelde opleidingen; die samenwerking is zelf een ingang. LET OP: het bewijscitaat is het decreetkader (Codex Hoger Onderwijs), niet het eigen OER van deze hogeschool. De instelling publiceert wel een eigen onderwijs- en examenreglement; instellingscitaat nog op te halen voor outreach.",2026-09-02,lead-sourcing-nl
